id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,country_name,iso_country,region_name,iso_region,local_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords,score,last_updated
"#meta +id","#meta +code","#loc +airport +type","#loc +airport +name","#geo +lat","#geo +lon","#geo +elevation +ft","#region +continent +code","#country +name","#country +code +iso2","#adm1 +name","#adm1 +code +iso","#adm1 +code +local","#loc +municipality +name","#status +scheduled","#loc +airport +code +gps","#loc +airport +code +iata","#loc +airport +code +local","#meta +url +airport","#meta +url +wikipedia","#meta +keywords","#meta +score","#date +updated"
308702,IT-0066,closed,"Campo Volo Angela e Sara",45.163889,8.123333,427,EU,Italy,IT,Piedmont,IT-21,21,"Verrua Savoia (TO)",0,,,,,,"TOVER, TOVER",0,2022-02-13T04:30:29+00:00
317012,LIBJ,heliport,"Helicopter Base ""Luigi Razza""",38.640456,16.042989,,EU,Italy,IT,Calabria,IT-78,78,"Vibo Valentia",0,LIBJ,,,,,,0,2021-06-06T01:10:07+00:00
337112,IT-0579,heliport,"Eliporto Vico del Gargano",41.894802,15.964009,,EU,Italy,IT,Apulia,IT-75,75,"Vico del Gargano",0,,,,,,,0,2020-11-08T06:57:26+00:00
337114,IT-0580,heliport,"Eliporto Militare Jactenente",41.821111,15.987275,,EU,Italy,IT,Apulia,IT-75,75,"Vico del Gargano",0,,,,,,,0,2020-11-08T09:50:11+00:00
333095,VIF,heliport,"Vieste Heliport",41.866417,16.165116,14,EU,Italy,IT,Apulia,IT-75,75,Vieste,0,,,,,,,0,2022-11-22T07:50:19+00:00
319999,IT-0386,closed,"Volo Club Falchi Grigi",41.9101,16.0993,98,EU,Italy,IT,Apulia,IT-75,75,"Vieste (FG)",0,,,,,,,0,2016-08-28T11:34:38+00:00
354436,IT-0695,heliport,"Police Helipad",44.048416,8.132994,,EU,Italy,IT,Liguria,IT-42,42,"Villanova d´Albenga",0,,,,,,,0,2022-05-17T16:45:33+00:00
326107,IT-0529,heliport,"Base elicotteri corpo forestale di Villasalto",39.479449,9.385912,,EU,Italy,IT,Sardinia,IT-88,88,Villasalto,0,,,,,,,0,2018-01-10T16:26:11+00:00
340367,IT-0645,heliport,"Vulcano Heliport",38.428187,14.95568,,EU,Italy,IT,Sicily,IT-82,82,"Vulcanello (ME)",0,,,,,,,0,2021-01-28T14:28:21+00:00
340366,IT-0644,heliport,"Vulcano Piano Emergency Heliport",38.382709,14.982693,,EU,Italy,IT,Sicily,IT-82,82,"Vulcano Piano (ME)",0,,,,,,,0,2021-01-28T14:26:50+00:00
